AgentId
441404701
189658301
224102001
358705701
239731101
274136201
245141601
277528201
311614601
363199701
398533601
383733901
419164701
424608801
368059401
259996901
4651401
289264701
126912301
345715301
340734001
397204201
450004401
390130801
386408201
312411201
337751501
263847701
351240901
325146201
369969301
422898801
270656201
438461401
404953001
419309101
406756001
450174001
388275801
423270501
445466101
freight_618_44729-berlin
418764301
477679901
196983001
197542101
115395101
194515101
302622601
378076001
307817501
431672601
365996101
281022901
214806501
360092301
26294801
195956001
174430401
253047701
440658201
411964601
309657601
221641501
417338501
221915101
415934601
232324401
419509801
233476601
280903201
259863201
325408101
435538501
375024901
freight_501_47076-berlin
420347301
407337301
261308601
366324401
282638201
269965201
169638301
65453201
206256001
192352701
451492501
45486401
44577801
298895401
294226801
646001
247501
233913401
347244101
252662301
430381501
freight_308_119942-berlin
406007001
287319701
324858601
448826201
314585401
147897201
261402201
209518801
347420601
404930501
225134901
179034401
324179901
335046501
338650401
152129001
246843101
31686601
362941601
250785301
221660901
373636301
316578501
321726201
297095001
233457501
350429501
211530001
415710701
275068101
287567001
172657801
246592901
78015901
264238101
304195801
119272901
438404801
382774601
339986201
401328801
249309301
369814701
450786901
433622101
382632001
366637501
32618301
386056101
221647701
316018701
354697901
296810001
206956001
420542301
396583501
204972101
283657801
389664601
116188501
64319601
426566501
205237301
349465901
365813801
286908401
freight_1313_89980-berlin
259480401
421835601
408137601
193312201
435843301
143710601
83663301
409870601
258563201
373253901
352675501
199183901
262132001
359764301
315380901
312219501
214689401
409263201
289872601
182783901
317285801
406512301
222284701
236266501
451015501
freight_1594_berlin-143046
32592301
394524101
304451401
252531201
354092801
405115201
347652501
445394201
352418401
188150701
224080001
315077701
442410101
208792001
316031701
428377501
187476701
198404501
399620901
freight_2345_berlin-98267
208689301
freight_1264_89980-berlin
362850801
267152001
258262501
271136901
83817501
188193401
409337701
416801301
304891201
304952401
230558101
340894001
268109401
159283701
253428501
235804301
178422801
173284401
407216101
freight_1270_89980-berlin
402954801
306726501
270101401
397866501
213876201
382629801
375469001
426748601
262730101
409712801
314359501
114892601
186569301
freight_965_13245-berlin
freight_2459_berlin-31062
216171501
319427301
233585401
355170601
freight_1223_87464-berlin
226834801
215267201
286791201
45571401
426939101
309063201
425454101
280636301
196729601
64687301
151380001
235033301
399590401
279923401
65842501
340128801
171961401
441418201
282954301
260916201
399750601
327552101
410308501
360563001
211224101
439805701
277406001
484654601
439093201
287393101
95135801
272270101
424004501
279075201
279111801
220047601
255804301
357559801
freight_2138_berlin-37355
176583101
256162901
344157701
235805901
436431101
174846101
202688001
228792101
416454501
271794601
191038101
290222701
255547801
227626101
249475501
320485501
313615301
281161201
145053701
207211201
282488801
33599201
259398001
freight_480_47076-berlin
178921001
391367601
208355901
362172301
196133501
408980701
95567101
freight_952_13245-berlin
401898301
329733301
307409701
443987201
95557301
198560901
446891801
361799101
218270101
317227801
225720101
411048501
237156101
119011601
351206301
418868001
314643201
195638201
340093801
287488201
384614601
367559901
364172401
280854201
377876801
409136801
372418101
421080501
181517001
235293201
418164901
380591201
14200501
369372501
196315101
398520701
433245301
429207401
369746901
138465401
437882201
245999001
212311101
188329301
291593001
125053501
415177701
1752901
315009201
420213701
240785601
421152101
249854501
15520401
278158201
364211501
362109701
364001001
324930101
405959601
185655501
279167001
369335301
213067501
175126601
323755501
364333901
378869501
190993301
447658601
45160001
271599201
193760701
382588301
407914301
205196501
171894701
323410501
freight_117_57921-berlin
444928501
358308601
260585901
306173101
361385201
379229101
490325501
393358801
338073001
190049201
237517201
302072201
272171201
279742501
226440701
301469501
213484101
342228501
freight_1637_berlin-44732
205202601
293424201
265150501
306644701
86163001
288773401
375677901
416386701
403462901
32040301
294472801
42774801
308609601
187505301
237642001
431710101
424651201
265650201
267813201
414421101
289864201
272378001
383126401
405699101
359027701
233370901
393168301
190279001
448418901
52632601
466015401
380946701
213183201
280071501
175473701
359535201
381983301
429594201
323909901
260157601
298400101
323033001
374116201
190201501
349093301
143048701
180195701
435181001
226812101
250343601
440087201
175101101
315414401
242959101
227534701
443427901
209895801
190547901
369829201
237858001
319101501
278693201
362246101
316525701
310629201
266175601
362443401
245119801
413486001
255296201
272693701
291407801
432958001
392436701
230886301
180665801
324375501
192685901
275072301
400628701
416839801
256741801
378981001
270461401
217505901
354491601
274080501
117853301
268251601
344812001
310883401
44625001
295618401
256603801
373559101
231929901
172861601
209456601
358145601
229737301
249012601
312450701
327697301
189085501
276705301
56272901
freight_2513_berlin-130736
392515701
295017001
460041801
238596701
417465501
370934001
14156201
358726101
213047201
freight_2093_berlin-105681
296152401
196332501
319889101
38016101
339523601
322447801
139682101
254741801
186047501
158421401
429846401
267370001
423279001
198422201
210787301
431589401
197594901
260252901
319515401
308889601
388181101
183871701
213630201
307253201
57802501
229921201
292118301
186219701
419646401
444720001
freight_1937_berlin-105681
223491801
409986201
freight_2253_berlin-142698
294628601
431090701
294991701
297755301
439561401
384619101
238260901
179702901
267951801
425330101
428405701
293523201
236044101
273000001
37840601
230833601
197439701
206298801
442607101
418003001
452619601
312434001
411918401
36108901
359017201
262229901
189210501
408219201
310262401
442304201
345478501
307623301
253335401
147478001
383442001
174196501
244962301
433063301
286006901
319376701
342328701
420259001
213111201
396638301
369600501
317557901
312425301
383051401
287574901
314449501
341028901
425683701
433366601
485621101
freight_1855_berlin-105681
436003001
433207901
264328101
17384301
412280801
307286501
440916701
354999801
344326501
freight_1265_89980-berlin
306127601
306794001
206009701
445900301
428566801
334018801
387662101
418325901
427588601
401839501
341293601
368837901
213436301
435110301
388712201
188825601
198821301
180828301
307248001
259784301
441611601
79259901
175280701
410543001
369879701
456840701
16968501
211821201
350350501
49972401
225641201
44391501
178712501
327157801
423586201
444256101
356207301
207801701
385015501
198761201
410088201
406068501
415514901
440082101
360813301
318904501
361077401
59224201
10495801
269610401
194310101
430563201
